Ensembl Gene ID	Ensembl Transcript ID	Chromosome Name	Gene Start (bp)	Gene End (bp)	EntrezGene ID	Strand	HGNC symbol
ENSG00000205090	ENST00000378733	1	1460429	1465603		-1	C1orf70
ENSG00000160075	ENST00000291386	1	1466917	1500125	29101	-1	SSU72
ENSG00000160075	ENST00000378726	1	1466917	1500125		-1	SSU72
ENSG00000160075	ENST00000378725	1	1466917	1500125		-1	SSU72
ENSG00000160075	ENST00000359060	1	1466917	1500125		-1	SSU72
ENSG00000197530	ENST00000357882	1	1540736	1555853		1	MIB2
ENSG00000197530	ENST00000378710	1	1540736	1555853		1	MIB2
ENSG00000197530	ENST00000360522	1	1540736	1555853		1	MIB2
ENSG00000197530	ENST00000355826	1	1540736	1555853	142678	1	MIB2
ENSG00000197530	ENST00000357210	1	1540736	1555853		1	MIB2
ENSG00000197530	ENST00000378708	1	1540736	1555853		1	MIB2
ENSG00000197530	ENST00000378712	1	1540736	1555853		1	MIB2
ENSG00000189409	ENST00000356026	1	1557421	1559893	8510	1	MMP23A
ENSG00000189409	ENST00000356026	1	1557421	1559893	8510	1	MMP23B
ENSG00000189409	ENST00000378675	1	1557421	1559893		1	MMP23A
ENSG00000189409	ENST00000378675	1	1557421	1559893		1	MMP23B
ENSG00000189229	ENST00000356937	1	1560963	1645632	984	-1	
ENSG00000189229	ENST00000340677	1	1560963	1645632	984	-1	
ENSG00000189229	ENST00000341832	1	1560963	1645632	984	-1	
ENSG00000189229	ENST00000358779	1	1560963	1645632		-1	
ENSG00000189229	ENST00000407249	1	1560963	1645632		-1	
ENSG00000189229	ENST00000404249	1	1560963	1645632		-1	
ENSG00000189339	ENST00000355570	1	1582802	1614027	728661	-1	
ENSG00000189339	ENST00000378662	1	1582802	1614027	728661	-1	
ENSG00000189339	ENST00000234800	1	1582802	1614027	728661	-1	
ENSG00000215914	ENST00000009120	1	1557423	1623109		1	
ENSG00000215914	ENST00000234610	1	1557423	1623109		1	
ENSG00000008128	ENST00000341028	1	1624029	1645637	100133692	-1	CDC2L2
ENSG00000008128	ENST00000341028	1	1624029	1645637	100133692	-1	CDC2L1
ENSG00000008128	ENST00000401097	1	1624029	1645637	984	-1	CDC2L2
ENSG00000008128	ENST00000401097	1	1624029	1645637	984	-1	CDC2L1
ENSG00000008128	ENST00000401097	1	1624029	1645637	728642	-1	CDC2L2
ENSG00000008128	ENST00000401097	1	1624029	1645637	728642	-1	CDC2L1
ENSG00000008128	ENST00000357760	1	1624029	1645637	984	-1	CDC2L2
ENSG00000008128	ENST00000357760	1	1624029	1645637	984	-1	CDC2L1
ENSG00000008128	ENST00000357760	1	1624029	1645637	100133692	-1	CDC2L2
ENSG00000008128	ENST00000357760	1	1624029	1645637	100133692	-1	CDC2L1
ENSG00000008128	ENST00000378635	1	1624029	1645637	984	-1	CDC2L2
ENSG00000008128	ENST00000378635	1	1624029	1645637	984	-1	CDC2L1
ENSG00000008128	ENST00000378635	1	1624029	1645637	728642	-1	CDC2L2
ENSG00000008128	ENST00000378635	1	1624029	1645637	728642	-1	CDC2L1
ENSG00000008128	ENST00000378635	1	1624029	1645637	100133692	-1	CDC2L2
ENSG00000008128	ENST00000378635	1	1624029	1645637	100133692	-1	CDC2L1
ENSG00000008128	ENST00000378633	1	1624029	1645637	100133692	-1	CDC2L2
ENSG00000008128	ENST00000378633	1	1624029	1645637	100133692	-1	CDC2L1
ENSG00000008128	ENST00000378630	1	1624029	1645637	984	-1	CDC2L2
ENSG00000008128	ENST00000378630	1	1624029	1645637	984	-1	CDC2L1
ENSG00000008128	ENST00000356200	1	1624029	1645637	984	-1	CDC2L2
ENSG00000008128	ENST00000356200	1	1624029	1645637	984	-1	CDC2L1
ENSG00000008128	ENST00000378638	1	1624029	1645637	984	-1	CDC2L2
ENSG00000008128	ENST00000378638	1	1624029	1645637	984	-1	CDC2L1
ENSG00000008128	ENST00000317673	1	1624029	1645637		-1	CDC2L2
ENSG00000008128	ENST00000317673	1	1624029	1645637		-1	CDC2L1
ENSG00000008128	ENST00000401096	1	1624029	1645637		-1	CDC2L2
ENSG00000008128	ENST00000401096	1	1624029	1645637		-1	CDC2L1
ENSG00000215790	ENST00000400924	1	1646137	1667291		-1	SLC35E2
ENSG00000215790	ENST00000355439	1	1646137	1667291		-1	SLC35E2
ENSG00000215790	ENST00000246421	1	1646137	1667291	9906	-1	SLC35E2
ENSG00000008130	ENST00000341426	1	1672531	1701368	65220	-1	NADK
ENSG00000008130	ENST00000344463	1	1672531	1701368		-1	NADK
ENSG00000008130	ENST00000378625	1	1672531	1701368		-1	NADK
ENSG00000008130	ENST00000341991	1	1672531	1701368	65220	-1	NADK
ENSG00000008130	ENST00000160596	1	1672531	1701368		-1	NADK
ENSG00000008130	ENST00000342348	1	1672531	1701368		-1	NADK
ENSG00000008130	ENST00000400922	1	1672531	1701368		-1	NADK
ENSG00000078369	ENST00000378606	1	1706590	1812355		-1	GNB1
ENSG00000078369	ENST00000378609	1	1706590	1812355	2782	-1	GNB1
ENSG00000169885	ENST00000378604	1	1836126	1838593		1	CALML6
ENSG00000169885	ENST00000307786	1	1836126	1838593	163688	1	CALML6
ENSG00000178821	ENST00000310991	1	1838889	1840580	339456	-1	TMEM52
ENSG00000178821	ENST00000378602	1	1838889	1840580		-1	TMEM52
ENSG00000178821	ENST00000378598	1	1838889	1840580		-1	TMEM52
ENSG00000205073	ENST00000378596	1	1843260	1849228	339457	-1	C1orf222
ENSG00000142609	ENST00000270720	1	1874612	1925136	85452	-1	KIAA1751
ENSG00000142609	ENST00000378592	1	1874612	1925136		-1	KIAA1751
ENSG00000142609	ENST00000378590	1	1874612	1925136		-1	KIAA1751
ENSG00000187730	ENST00000378585	1	1940703	1952050	2563	1	GABRD
ENSG00000067606	ENST00000378567	1	1971769	2106692	5590	1	PRKCZ
ENSG00000067606	ENST00000378563	1	1971769	2106692		1	PRKCZ
ENSG00000067606	ENST00000400920	1	1971769	2106692	5590	1	PRKCZ
ENSG00000067606	ENST00000400921	1	1971769	2106692	5590	1	PRKCZ
ENSG00000182873	ENST00000333854	1	2103093	2105174		-1	
ENSG00000162585	ENST00000378558	1	2105777	2122397		-1	C1orf86
ENSG00000162585	ENST00000400919	1	2105777	2122397	100129828	-1	C1orf86
ENSG00000162585	ENST00000400918	1	2105777	2122397		-1	C1orf86
ENSG00000162585	ENST00000359030	1	2105777	2122397		-1	C1orf86
ENSG00000162585	ENST00000378545	1	2105777	2122397		-1	C1orf86
ENSG00000162585	ENST00000378546	1	2105777	2122397	199990	-1	C1orf86
ENSG00000162585	ENST00000401813	1	2105777	2122397		-1	C1orf86
ENSG00000162585	ENST00000378543	1	2105777	2122397		-1	C1orf86
ENSG00000157933	ENST00000378536	1	2149994	2229316	6497	1	SKI
ENSG00000116151	ENST00000378531	1	2242556	2346079	79906	-1	MORN1
ENSG00000116151	ENST00000378529	1	2242556	2346079		-1	MORN1
ENSG00000116151	ENST00000378527	1	2242556	2346079		-1	MORN1
ENSG00000116151	ENST00000378525	1	2242556	2346079		-1	MORN1
ENSG00000157916	ENST00000306256	1	2313074	2326734	11079	1	RER1
ENSG00000157916	ENST00000378513	1	2313074	2326734		1	RER1
ENSG00000157916	ENST00000378518	1	2313074	2326734		1	RER1
ENSG00000157916	ENST00000378512	1	2313074	2326734		1	RER1
ENSG00000157911	ENST00000288774	1	2326103	2333870	5192	-1	PEX10
ENSG00000149527	ENST00000378488	1	2397614	2426829		1	PLCH2
ENSG00000149527	ENST00000378486	1	2397614	2426829	9651	1	PLCH2
ENSG00000149527	ENST00000288766	1	2397614	2426829		1	PLCH2
ENSG00000149527	ENST00000378483	1	2397614	2426829		1	PLCH2
ENSG00000149527	ENST00000343889	1	2397614	2426829		1	PLCH2
ENSG00000149527	ENST00000278878	1	2397614	2426829		1	PLCH2
ENSG00000157881	ENST00000378466	1	2429835	2447895	55229	-1	PANK4
ENSG00000197921	ENST00000378453	1	2450046	2451544	388585	-1	HES5
ENSG00000157873	ENST00000355716	1	2479153	2486757	8764	-1	TNFRSF14
ENSG00000157873	ENST00000409119	1	2479153	2486757		-1	TNFRSF14
ENSG00000157870	ENST00000378425	1	2508097	2512762	127281	1	C1orf93
ENSG00000157870	ENST00000378424	1	2508097	2512762		1	C1orf93
ENSG00000157870	ENST00000378427	1	2508097	2512762		1	C1orf93
ENSG00000142606	ENST00000378411	1	2511941	2554289		-1	MMEL1
ENSG00000142606	ENST00000378412	1	2511941	2554289	79258	-1	MMEL1
ENSG00000142606	ENST00000288709	1	2511941	2554289	79258	-1	MMEL1
ENSG00000215913	ENST00000401095	1	2562667	2566862	391205	-1	
ENSG00000169717	ENST00000378404	1	2927906	2929325	140625	1	ACTRT2
ENSG00000177133	ENST00000321399	1	2775209	2970210		-1	
ENSG00000177121	ENST00000321336	1	2970496	2974193	100129346	-1	
ENSG00000142611	ENST00000378389	1	2975604	3345043	647868	1	PRDM16
ENSG00000142611	ENST00000270722	1	2975604	3345043	647868	1	PRDM16
ENSG00000142611	ENST00000408992	1	2975604	3345043	63976	1	PRDM16
ENSG00000142611	ENST00000408992	1	2975604	3345043	647868	1	PRDM16
ENSG00000142611	ENST00000378398	1	2975604	3345043	647868	1	PRDM16
ENSG00000142611	ENST00000378391	1	2975604	3345043	63976	1	PRDM16
ENSG00000142611	ENST00000378391	1	2975604	3345043	647868	1	PRDM16
ENSG00000130762	ENST00000378378	1	3361100	3387537	27237	1	ARHGEF16
ENSG00000130762	ENST00000340401	1	3361100	3387537		1	ARHGEF16
ENSG00000130762	ENST00000378373	1	3361100	3387537		1	ARHGEF16
ENSG00000130762	ENST00000378371	1	3361100	3387537		1	ARHGEF16
ENSG00000162591	ENST00000356575	1	3394373	3517919	1953	-1	MEGF6
ENSG00000162591	ENST00000294599	1	3394373	3517919		-1	MEGF6
ENSG00000158109	ENST00000344579	1	3531416	3536549		1	TPRG1L
ENSG00000158109	ENST00000378344	1	3531416	3536549	127262	1	TPRG1L
ENSG00000116213	ENST00000270708	1	3537191	3556504	49856	-1	WDR8
ENSG00000116213	ENST00000378322	1	3537191	3556504		-1	WDR8
ENSG00000116213	ENST00000378320	1	3537191	3556504		-1	WDR8
ENSG00000116213	ENST00000378317	1	3537191	3556504		-1	WDR8
ENSG00000078900	ENST00000346387	1	3558989	3639716		1	TP73
ENSG00000078900	ENST00000357733	1	3558989	3639716		1	TP73
ENSG00000078900	ENST00000378295	1	3558989	3639716	7161	1	TP73
ENSG00000078900	ENST00000354437	1	3558989	3639716		1	TP73
ENSG00000078900	ENST00000378290	1	3558989	3639716		1	TP73
ENSG00000078900	ENST00000378288	1	3558989	3639716	7161	1	TP73
ENSG00000078900	ENST00000378285	1	3558989	3639716	7161	1	TP73
ENSG00000078900	ENST00000378280	1	3558989	3639716	7161	1	TP73
ENSG00000162592	ENST00000294600	1	3658822	3678069	148870	1	CCDC27
ENSG00000130764	ENST00000378251	1	3686644	3702928	57470	-1	LRRC47
ENSG00000116198	ENST00000378230	1	3721204	3763657	9731	-1	KIAA0562
ENSG00000116198	ENST00000378224	1	3721204	3763657		-1	KIAA0562
ENSG00000116198	ENST00000378223	1	3721204	3763657		-1	KIAA0562
ENSG00000169598	ENST00000378209	1	3763705	3791853	1677	1	DFFB
ENSG00000169598	ENST00000338895	1	3763705	3791853		1	DFFB
ENSG00000169598	ENST00000378212	1	3763705	3791853		1	DFFB
ENSG00000169598	ENST00000341385	1	3763705	3791853		1	DFFB
ENSG00000169598	ENST00000339350	1	3763705	3791853		1	DFFB
ENSG00000169598	ENST00000378206	1	3763705	3791853		1	DFFB
ENSG00000198912	ENST00000361605	1	3795563	3806709	339448	-1	C1orf174
ENSG00000198912	ENST00000378200	1	3795563	3806709	339448	-1	C1orf174
ENSG00000198912	ENST00000400917	1	3795563	3806709		-1	C1orf174
ENSG00000196581	ENST00000378190	1	4614965	4743711	55966	1	AJAP1
ENSG00000196581	ENST00000378191	1	4614965	4743711	55966	1	AJAP1
ENSG00000131697	ENST00000378156	1	5845457	5975118	261734	-1	NPHP4
ENSG00000131697	ENST00000378169	1	5845457	5975118		-1	NPHP4
ENSG00000131697	ENST00000378161	1	5845457	5975118		-1	NPHP4
ENSG00000131697	ENST00000378162	1	5845457	5975118		-1	NPHP4
ENSG00000131697	ENST00000378160	1	5845457	5975118		-1	NPHP4
ENSG00000069424	ENST00000378087	1	5974113	6083840		1	KCNAB2
ENSG00000069424	ENST00000378111	1	5974113	6083840		1	KCNAB2
ENSG00000069424	ENST00000352527	1	5974113	6083840	8514	1	KCNAB2
ENSG00000069424	ENST00000341524	1	5974113	6083840	8514	1	KCNAB2
ENSG00000069424	ENST00000378097	1	5974113	6083840	8514	1	KCNAB2
ENSG00000069424	ENST00000378092	1	5974113	6083840	8514	1	KCNAB2
ENSG00000069424	ENST00000164247	1	5974113	6083840	8514	1	KCNAB2
ENSG00000069424	ENST00000378083	1	5974113	6083840		1	KCNAB2
ENSG00000116254	ENST00000378001	1	6084440	6162770		-1	CHD5
ENSG00000116254	ENST00000378006	1	6084440	6162770		-1	CHD5
ENSG00000116254	ENST00000378021	1	6084440	6162770		-1	CHD5
ENSG00000116254	ENST00000377999	1	6084440	6162770		-1	CHD5
ENSG00000116254	ENST00000262450	1	6084440	6162770	26038	-1	CHD5
ENSG00000116254	ENST00000378041	1	6084440	6162770		-1	CHD5
ENSG00000116251	ENST00000234875	1	6167668	6182266	6146	-1	RPL22P11
ENSG00000116251	ENST00000234875	1	6167668	6182266	6146	-1	RPL22
ENSG00000158286	ENST00000377956	1	6188477	6203946		1	RNF207
ENSG00000158286	ENST00000377939	1	6188477	6203946	388591	1	RNF207
ENSG00000158286	ENST00000340285	1	6188477	6203946		1	RNF207
ENSG00000158286	ENST00000377948	1	6188477	6203946		1	RNF207
ENSG00000158286	ENST00000289214	1	6188477	6203946		1	RNF207
ENSG00000116237	ENST00000343813	1	6203840	6218631	23463	-1	ICMT
ENSG00000116237	ENST00000362035	1	6203840	6218631		-1	ICMT
ENSG00000173673	ENST00000377898	1	6226849	6228225	390992	1	HES3
ENSG00000158292	ENST00000289226	1	6229993	6243622	387509	-1	GPR153
ENSG00000158292	ENST00000377893	1	6229993	6243622		-1	GPR153
ENSG00000097021	ENST00000361521	1	6246920	6376413	11332	-1	ACOT7
ENSG00000097021	ENST00000377855	1	6246920	6376413	11332	-1	ACOT7
ENSG00000097021	ENST00000377845	1	6246920	6376413	11332	-1	ACOT7
ENSG00000097021	ENST00000377842	1	6246920	6376413	11332	-1	ACOT7
ENSG00000097021	ENST00000377860	1	6246920	6376413		-1	ACOT7
ENSG00000097021	ENST00000377858	1	6246920	6376413		-1	ACOT7
ENSG00000069812	ENST00000377836	1	6395065	6407317		-1	HES2
ENSG00000069812	ENST00000377837	1	6395065	6407317		-1	HES2
ENSG00000069812	ENST00000377834	1	6395065	6407317	54626	-1	HES2
ENSG00000187017	ENST00000377828	1	6407435	6443591	83715	1	ESPN
ENSG00000215788	ENST00000351748	1	6443798	6448855	8718	-1	TNFRSF25
ENSG00000215788	ENST00000348333	1	6443798	6448855	8718	-1	TNFRSF25
ENSG00000215788	ENST00000351959	1	6443798	6448855	8718	-1	TNFRSF25
ENSG00000215788	ENST00000356876	1	6443798	6448855	8718	-1	TNFRSF25
ENSG00000215788	ENST00000377782	1	6443798	6448855	8718	-1	TNFRSF25
ENSG00000215788	ENST00000355862	1	6443798	6448855	8718	-1	TNFRSF25
ENSG00000171680	ENST00000400915	1	6448739	6502708		-1	PLEKHG5
ENSG00000171680	ENST00000377748	1	6448739	6502708	57449	-1	PLEKHG5
ENSG00000171680	ENST00000377740	1	6448739	6502708		-1	PLEKHG5
ENSG00000171680	ENST00000377737	1	6448739	6502708	57449	-1	PLEKHG5
ENSG00000171680	ENST00000377732	1	6448739	6502708	57449	-1	PLEKHG5
ENSG00000171680	ENST00000400913	1	6448739	6502708	57449	-1	PLEKHG5
ENSG00000171680	ENST00000340850	1	6448739	6502708	57449	-1	PLEKHG5
ENSG00000171680	ENST00000377728	1	6448739	6502708	57449	-1	PLEKHG5
ENSG00000171680	ENST00000400914	1	6448739	6502708	57449	-1	PLEKHG5
ENSG00000171680	ENST00000377714	1	6448739	6502708		-1	PLEKHG5
ENSG00000171680	ENST00000377725	1	6448739	6502708		-1	PLEKHG5
ENSG00000162408	ENST00000377705	1	6507809	6537168	79707	-1	NOL9
ENSG00000173662	ENST00000351136	1	6538021	6562403	80835	1	TAS1R1
ENSG00000173662	ENST00000333172	1	6538021	6562403	80835	1	TAS1R1
ENSG00000173662	ENST00000328191	1	6538021	6562403	80835	1	TAS1R1
ENSG00000204859	ENST00000377674	1	6562643	6571926	3104	1	ZBTB48
ENSG00000204859	ENST00000319084	1	6562643	6571926	3104	1	ZBTB48
ENSG00000162413	ENST00000377658	1	6573371	6585648	9903	-1	KLHL21
ENSG00000162413	ENST00000377663	1	6573371	6585648		-1	KLHL21
ENSG00000116273	ENST00000377648	1	6596332	6606643	148479	1	PHF13
ENSG00000041988	ENST00000377627	1	6607513	6618219	90326	1	THAP3
ENSG00000041988	ENST00000400912	1	6607513	6618219		1	THAP3
ENSG00000041988	ENST00000054650	1	6607513	6618219		1	THAP3
ENSG00000041988	ENST00000307896	1	6607513	6618219		1	THAP3
ENSG00000007923	ENST00000349363	1	6616818	6684460		-1	DNAJC11
ENSG00000007923	ENST00000294401	1	6616818	6684460		-1	DNAJC11
ENSG00000007923	ENST00000377577	1	6616818	6684460	55735	-1	DNAJC11
ENSG00000007923	ENST00000377573	1	6616818	6684460		-1	DNAJC11
ENSG00000171735	ENST00000377565	1	6767971	7752350	23261	1	CAMTA1
ENSG00000171735	ENST00000303635	1	6767971	7752350		1	CAMTA1
ENSG00000171735	ENST00000303646	1	6767971	7752350		1	CAMTA1
ENSG00000049245	ENST00000400911	1	7753916	7770120		1	VAMP3
ENSG00000049245	ENST00000054666	1	7753916	7770120	9341	1	VAMP3
ENSG00000049246	ENST00000377532	1	7766967	7827824		1	PER3
ENSG00000049246	ENST00000361923	1	7766967	7827824	8863	1	PER3
ENSG00000049246	ENST00000377541	1	7766967	7827824		1	PER3
ENSG00000049247	ENST00000377516	1	7825730	7836159		-1	UTS2
ENSG00000049247	ENST00000400910	1	7825730	7836159		-1	UTS2
ENSG00000049247	ENST00000054668	1	7825730	7836159	10911	-1	UTS2
ENSG00000049247	ENST00000361696	1	7825730	7836159	10911	-1	UTS2
ENSG00000049249	ENST00000377507	1	7902495	7923474	3604	-1	TNFRSF9
ENSG00000116288	ENST00000338639	1	7944348	7967928	11315	1	PARK7
ENSG00000116288	ENST00000377493	1	7944348	7967928	11315	1	PARK7
ENSG00000116288	ENST00000377491	1	7944348	7967928	11315	1	PARK7
ENSG00000116288	ENST00000377488	1	7944348	7967928	11315	1	PARK7
ENSG00000116285	ENST00000377482	1	7994382	8008943	54206	-1	ERRFI1
ENSG00000162426	ENST00000377479	1	8300756	8326814	50651	1	SLC45A1
ENSG00000162426	ENST00000289877	1	8300756	8326814	50651	1	SLC45A1
ENSG00000142599	ENST00000400908	1	8335053	8800286	473	-1	RERE
ENSG00000142599	ENST00000337907	1	8335053	8800286	473	-1	RERE
ENSG00000142599	ENST00000377464	1	8335053	8800286	473	-1	RERE
ENSG00000142599	ENST00000400907	1	8335053	8800286	473	-1	RERE
ENSG00000074800	ENST00000234590	1	8843650	8861367	2023	-1	ENO1
ENSG00000131686	ENST00000377442	1	8928509	8957733		1	CA6
ENSG00000131686	ENST00000377443	1	8928509	8957733	765	1	CA6
ENSG00000131686	ENST00000377436	1	8928509	8957733		1	CA6
ENSG00000131686	ENST00000319474	1	8928509	8957733		1	CA6
ENSG00000197241	ENST00000270685	1	8985946	9008991		-1	SLC2A7
ENSG00000197241	ENST00000400906	1	8985946	9008991	155184	-1	SLC2A7
ENSG00000142583	ENST00000377424	1	9019594	9052257	6518	-1	SLC2A5
ENSG00000142583	ENST00000377414	1	9019594	9052257	6518	-1	SLC2A5
ENSG00000180758	ENST00000377411	1	9086668	9111837	80045	-1	GPR157
ENSG00000180758	ENST00000377408	1	9086668	9111837		-1	GPR157
ENSG00000049239	ENST00000377403	1	9217450	9253983	9563	1	H6PD
ENSG00000171621	ENST00000328089	1	9275571	9352175	80176	1	SPSB1
ENSG00000171621	ENST00000357898	1	9275571	9352175	80176	1	SPSB1
ENSG00000171621	ENST00000377399	1	9275571	9352175	80176	1	SPSB1
ENSG00000171612	ENST00000302692	1	9522115	9565415	84275	1	SLC25A33
ENSG00000188807	ENST00000340381	1	9571564	9595728		1	TMEM201
ENSG00000188807	ENST00000340305	1	9571564	9595728	199953	1	TMEM201
ENSG00000188807	ENST00000377376	1	9571564	9595728	199953	1	TMEM201
ENSG00000179840	ENST00000377320	1	9635266	9637231		-1	C1orf200
ENSG00000171608	ENST00000360563	1	9634377	9711759		1	PIK3CD
ENSG00000171608	ENST00000377346	1	9634377	9711759	5293	1	PIK3CD
ENSG00000171608	ENST00000361110	1	9634377	9711759		1	PIK3CD
ENSG00000171603	ENST00000377288	1	9711667	9807137		-1	CLSTN1
ENSG00000171603	ENST00000361311	1	9711667	9807137	22883	-1	CLSTN1
ENSG00000171603	ENST00000377298	1	9711667	9807137	22883	-1	CLSTN1
ENSG00000178585	ENST00000400904	1	9830921	9892908	56998	-1	CTNNBIP1
ENSG00000178585	ENST00000361853	1	9830921	9892908	56998	-1	CTNNBIP1
ENSG00000178585	ENST00000377260	1	9830921	9892908	56998	-1	CTNNBIP1
ENSG00000178585	ENST00000377263	1	9830921	9892908	56998	-1	CTNNBIP1
ENSG00000178585	ENST00000377258	1	9830921	9892908	56998	-1	CTNNBIP1
ENSG00000178585	ENST00000377256	1	9830921	9892908	56998	-1	CTNNBIP1
ENSG00000162441	ENST00000400903	1	9911584	9926052	84328	-1	LZIC
ENSG00000162441	ENST00000377223	1	9911584	9926052	84328	-1	LZIC
ENSG00000162441	ENST00000377213	1	9911584	9926052	84328	-1	LZIC
ENSG00000173614	ENST00000377205	1	9926073	9968143	64802	1	NMNAT1
ENSG00000173614	ENST00000403197	1	9926073	9968143		1	NMNAT1
ENSG00000173614	ENST00000377204	1	9926073	9968143		1	NMNAT1
ENSG00000162444	ENST00000400902	1	9979849	9998665		1	RBP7
ENSG00000162444	ENST00000294435	1	9979849	9998665	116362	1	RBP7
ENSG00000162444	ENST00000377192	1	9979849	9998665		1	RBP7
ENSG00000162444	ENST00000315901	1	9979849	9998665		1	RBP7
ENSG00000130939	ENST00000253251	1	10015603	10163876	10277	1	UBE4B
ENSG00000130939	ENST00000343090	1	10015603	10163876	10277	1	UBE4B
ENSG00000130939	ENST00000377153	1	10015603	10163876		1	UBE4B
ENSG00000130939	ENST00000400901	1	10015603	10163876		1	UBE4B
ENSG00000130939	ENST00000377157	1	10015603	10163876		1	UBE4B
ENSG00000054523	ENST00000377081	1	10193418	10364248		1	KIF1B
ENSG00000054523	ENST00000263934	1	10193418	10364248	23095	1	KIF1B
ENSG00000054523	ENST00000353409	1	10193418	10364248		1	KIF1B
ENSG00000054523	ENST00000377086	1	10193418	10364248		1	KIF1B
ENSG00000054523	ENST00000355249	1	10193418	10364248	23095	1	KIF1B
ENSG00000054523	ENST00000377093	1	10193418	10364248	23095	1	KIF1B
ENSG00000054523	ENST00000377083	1	10193418	10364248	23095	1	KIF1B
ENSG00000142657	ENST00000270776	1	10381668	10402788	5226	1	PGD
