miRNA_ID	isoform_coords	read_count	reads_per_million_miRNA_mapped	cross-mapped	miRNA_region
hsa-mir-103a-2	hg38:chr20:3917543-3917565:+	3	1.364820	N	mature,MIMAT0000101
hsa-mir-103a-2	hg38:chr20:3917544-3917564:+	1	0.454940	N	mature,MIMAT0000101
hsa-mir-103a-2	hg38:chr20:3917545-3917564:+	8	3.639520	N	mature,MIMAT0000101
hsa-mir-103a-2	hg38:chr20:3917546-3917564:+	1	0.454940	N	mature,MIMAT0000101
hsa-mir-103a-2	hg38:chr20:3917547-3917564:+	1	0.454940	N	mature,MIMAT0000101
hsa-mir-103a-2	hg38:chr20:3917564-3917584:+	3	1.364820	N	precursor
hsa-mir-106a	hg38:chrX:134170244-134170264:-	7	3.184580	Y	mature,MIMAT0000103
hsa-mir-106a	hg38:chrX:134170244-134170265:-	1	0.454940	Y	mature,MIMAT0000103
hsa-mir-106a	hg38:chrX:134170244-134170266:-	3	1.364820	Y	mature,MIMAT0000103
hsa-mir-106a	hg38:chrX:134170244-134170267:-	5	2.274700	N	mature,MIMAT0000103
hsa-mir-106a	hg38:chrX:134170245-134170264:-	1	0.454940	Y	mature,MIMAT0000103
hsa-mir-106b	hg38:chr7:100094001-100094024:-	1	0.454940	N	mature,MIMAT0004672
hsa-mir-106b	hg38:chr7:100094002-100094024:-	10	4.549400	N	mature,MIMAT0004672
hsa-mir-106b	hg38:chr7:100094003-100094024:-	454	206.542765	N	mature,MIMAT0004672
hsa-mir-106b	hg38:chr7:100094003-100094025:-	21	9.553740	N	mature,MIMAT0004672
hsa-mir-106b	hg38:chr7:100094003-100094026:-	1	0.454940	N	mature,MIMAT0004672
hsa-mir-106b	hg38:chr7:100094004-100094024:-	23	10.463620	N	mature,MIMAT0004672
hsa-mir-106b	hg38:chr7:100094004-100094026:-	11	5.004340	N	mature,MIMAT0004672
hsa-mir-106b	hg38:chr7:100094005-100094024:-	2	0.909880	N	mature,MIMAT0004672
hsa-mir-106b	hg38:chr7:100094005-100094026:-	9	4.094460	N	mature,MIMAT0004672
hsa-mir-106b	hg38:chr7:100094006-100094024:-	1	0.454940	N	mature,MIMAT0004672
hsa-mir-106b	hg38:chr7:100094006-100094025:-	1	0.454940	N	mature,MIMAT0004672
hsa-mir-106b	hg38:chr7:100094041-100094063:-	1	0.454940	N	mature,MIMAT0000680
hsa-mir-106b	hg38:chr7:100094041-100094064:-	2	0.909880	N	mature,MIMAT0000680
hsa-mir-106b	hg38:chr7:100094042-100094063:-	2	0.909880	N	mature,MIMAT0000680
hsa-mir-106b	hg38:chr7:100094042-100094064:-	178	80.979322	N	mature,MIMAT0000680
hsa-mir-106b	hg38:chr7:100094043-100094062:-	1	0.454940	N	mature,MIMAT0000680
hsa-mir-106b	hg38:chr7:100094043-100094063:-	3	1.364820	N	mature,MIMAT0000680
hsa-mir-106b	hg38:chr7:100094043-100094064:-	167	75.974982	N	mature,MIMAT0000680
hsa-mir-106b	hg38:chr7:100094044-100094063:-	1	0.454940	N	mature,MIMAT0000680
hsa-mir-106b	hg38:chr7:100094044-100094064:-	37	16.832780	N	mature,MIMAT0000680
hsa-mir-106b	hg38:chr7:100094045-100094064:-	9	4.094460	N	mature,MIMAT0000680
hsa-mir-106b	hg38:chr7:100094064-100094083:-	1	0.454940	N	precursor
hsa-mir-106b	hg38:chr7:100094064-100094084:-	1	0.454940	N	precursor
hsa-mir-107	hg38:chr10:89592756-89592779:-	4	1.819760	N	mature,MIMAT0000104
hsa-mir-107	hg38:chr10:89592757-89592779:-	1	0.454940	N	mature,MIMAT0000104
hsa-mir-107	hg38:chr10:89592758-89592779:-	53	24.111821	Y	mature,MIMAT0000104
hsa-mir-107	hg38:chr10:89592759-89592779:-	2	0.909880	Y	mature,MIMAT0000104
hsa-mir-107	hg38:chr10:89592760-89592778:-	1	0.454940	Y	mature,MIMAT0000104
hsa-mir-107	hg38:chr10:89592760-89592779:-	3	1.364820	Y	mature,MIMAT0000104
hsa-mir-107	hg38:chr10:89592793-89592816:-	1	0.454940	N	unannotated
hsa-mir-10a	hg38:chr17:48579866-48579886:-	1	0.454940	N	mature,MIMAT0004555
hsa-mir-10a	hg38:chr17:48579902-48579926:-	3	1.364820	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579903-48579924:-	1	0.454940	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579903-48579925:-	12	5.459280	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579903-48579926:-	336	152.859844	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579903-48579927:-	132	60.052082	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579904-48579924:-	1	0.454940	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579904-48579925:-	7	3.184580	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579904-48579926:-	288	131.022723	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579904-48579927:-	211	95.992342	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579904-48579928:-	1	0.454940	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579905-48579923:-	14	6.369160	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579905-48579924:-	1	0.454940	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579905-48579925:-	50	22.747001	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579905-48579926:-	4312	1961.701330	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579905-48579927:-	22122	10064.182937	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579905-48579928:-	169	76.884862	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579906-48579923:-	1	0.454940	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579906-48579925:-	1	0.454940	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579906-48579926:-	196	89.168242	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579906-48579927:-	1081	491.790153	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579906-48579928:-	51	23.201941	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579907-48579926:-	19	8.643860	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579907-48579927:-	135	61.416902	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579907-48579928:-	2	0.909880	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579908-48579926:-	5	2.274700	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579908-48579927:-	28	12.738320	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579909-48579926:-	2	0.909880	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579909-48579927:-	6	2.729640	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579909-48579928:-	3	1.364820	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579910-48579927:-	2	0.909880	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579911-48579926:-	3	1.364820	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579911-48579927:-	6	2.729640	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579912-48579927:-	1	0.454940	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579927-48579945:-	1	0.454940	N	precursor
hsa-mir-10b	hg38:chr2:176150328-176150350:+	1	0.454940	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150328-176150351:+	16	7.279040	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150329-176150344:+	6	2.729640	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150329-176150345:+	64	29.116161	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150329-176150346:+	9	4.094460	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150329-176150347:+	26	11.828440	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150329-176150348:+	99	45.039061	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150329-176150349:+	662	301.170288	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150329-176150350:+	7475	3400.676587	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150329-176150351:+	67120	30535.573579	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150329-176150352:+	6847	3114.974259	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150329-176150353:+	342	155.589484	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150329-176150355:+	1	0.454940	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150330-176150345:+	5	2.274700	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150330-176150346:+	1	0.454940	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150330-176150347:+	3	1.364820	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150330-176150348:+	9	4.094460	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150330-176150349:+	56	25.476641	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150330-176150350:+	275	125.108503	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150330-176150351:+	3747	1704.660224	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150330-176150352:+	3954	1798.832806	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150330-176150353:+	1227	558.211394	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150330-176150354:+	1	0.454940	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150331-176150349:+	2	0.909880	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150331-176150350:+	1	0.454940	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150331-176150351:+	30	13.648200	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150331-176150352:+	33	15.013020	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150331-176150353:+	19	8.643860	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150332-176150352:+	1	0.454940	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150333-176150350:+	2	0.909880	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150333-176150351:+	16	7.279040	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150333-176150352:+	7	3.184580	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150333-176150353:+	3	1.364820	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150335-176150351:+	1	0.454940	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150368-176150390:+	14	6.369160	N	mature,MIMAT0004556
hsa-mir-10b	hg38:chr2:176150369-176150390:+	6	2.729640	N	mature,MIMAT0004556
hsa-mir-10b	hg38:chr2:176150370-176150391:+	1	0.454940	N	mature,MIMAT0004556
hsa-mir-1180	hg38:chr17:19344513-19344535:-	3	1.364820	N	mature,MIMAT0005825
hsa-mir-1180	hg38:chr17:19344514-19344535:-	3	1.364820	N	mature,MIMAT0005825
hsa-mir-1224	hg38:chr3:184241405-184241425:+	3	1.364820	N	mature,MIMAT0005458
hsa-mir-1224	hg38:chr3:184241469-184241490:+	1	0.454940	N	mature,MIMAT0005459
hsa-mir-1226	hg38:chr3:47849608-47849628:+	1	0.454940	N	mature,MIMAT0005577
hsa-mir-1226	hg38:chr3:47849608-47849629:+	1	0.454940	N	mature,MIMAT0005577
hsa-mir-1226	hg38:chr3:47849608-47849630:+	3	1.364820	N	mature,MIMAT0005577
hsa-mir-1226	hg38:chr3:47849609-47849630:+	1	0.454940	N	mature,MIMAT0005577
hsa-mir-1227	hg38:chr19:2234062-2234082:-	1	0.454940	N	mature,MIMAT0005580
hsa-mir-1228	hg38:chr12:57194504-57194525:+	3	1.364820	N	mature,MIMAT0005582
hsa-mir-1229	hg38:chr5:179798278-179798301:-	4	1.819760	N	mature,MIMAT0005584
hsa-mir-1245a	hg38:chr2:188978094-188978115:+	1	0.454940	N	unannotated
hsa-mir-1245a	hg38:chr2:188978098-188978121:+	5	2.274700	N	unannotated
hsa-mir-1245a	hg38:chr2:188978100-188978121:+	1	0.454940	N	unannotated
hsa-mir-1245a	hg38:chr2:188978100-188978122:+	1	0.454940	N	unannotated
hsa-mir-1245a	hg38:chr2:188978101-188978124:+	1	0.454940	N	unannotated
hsa-mir-1247	hg38:chr14:101560324-101560343:-	1	0.454940	N	mature,MIMAT0022721
hsa-mir-1247	hg38:chr14:101560325-101560347:-	1	0.454940	N	mature,MIMAT0022721
hsa-mir-1247	hg38:chr14:101560326-101560347:-	17	7.733980	N	mature,MIMAT0022721
hsa-mir-1247	hg38:chr14:101560327-101560347:-	2	0.909880	N	mature,MIMAT0022721
hsa-mir-1247	hg38:chr14:101560362-101560384:-	2	0.909880	N	mature,MIMAT0005899
hsa-mir-1248	hg38:chr3:186786773-186786796:+	1	0.454940	N	unannotated
hsa-mir-1249	hg38:chr22:45200958-45200979:-	1	0.454940	N	mature,MIMAT0005901
hsa-mir-1249	hg38:chr22:45200958-45200980:-	3	1.364820	N	mature,MIMAT0005901
hsa-mir-1249	hg38:chr22:45200959-45200980:-	4	1.819760	N	mature,MIMAT0005901
hsa-mir-1251	hg38:chr12:97491913-97491934:+	1	0.454940	N	mature,MIMAT0005903
hsa-mir-1254-1	hg38:chr10:68759335-68759359:+	1	0.454940	N	mature,MIMAT0005905
hsa-mir-1254-2	hg38:chr10:23393408-23393431:+	2	0.909880	N	mature,MIMAT0005905
hsa-mir-1258	hg38:chr2:179860837-179860859:-	1	0.454940	N	mature,MIMAT0005909
hsa-mir-1258	hg38:chr2:179860844-179860866:-	1	0.454940	N	mature,MIMAT0005909
hsa-mir-1258	hg38:chr2:179860845-179860867:-	1	0.454940	N	mature,MIMAT0005909
hsa-mir-1258	hg38:chr2:179860847-179860866:-	1	0.454940	N	mature,MIMAT0005909
hsa-mir-125a	hg38:chr19:51693245-51693268:+	5	2.274700	N	precursor
hsa-mir-125a	hg38:chr19:51693247-51693268:+	22	10.008680	N	precursor
hsa-mir-125a	hg38:chr19:51693248-51693268:+	101	45.948941	N	precursor
hsa-mir-125a	hg38:chr19:51693249-51693268:+	32	14.558080	N	precursor
hsa-mir-125a	hg38:chr19:51693250-51693267:+	1	0.454940	N	precursor
hsa-mir-125a	hg38:chr19:51693250-51693268:+	64	29.116161	N	precursor
hsa-mir-125a	hg38:chr19:51693251-51693268:+	10	4.549400	N	precursor
hsa-mir-125a	hg38:chr19:51693268-51693284:+	1	0.454940	N	mature,MIMAT0000443
hsa-mir-125a	hg38:chr19:51693268-51693287:+	2	0.909880	N	mature,MIMAT0000443
hsa-mir-125a	hg38:chr19:51693268-51693288:+	11	5.004340	N	mature,MIMAT0000443
hsa-mir-125a	hg38:chr19:51693268-51693289:+	89	40.489661	N	mature,MIMAT0000443
hsa-mir-125a	hg38:chr19:51693268-51693290:+	827	376.235390	N	mature,MIMAT0000443
hsa-mir-125a	hg38:chr19:51693268-51693291:+	420	191.074805	N	mature,MIMAT0000443
hsa-mir-125a	hg38:chr19:51693268-51693292:+	140	63.691602	N	mature,MIMAT0000443
hsa-mir-125a	hg38:chr19:51693269-51693290:+	4	1.819760	N	mature,MIMAT0000443
hsa-mir-125a	hg38:chr19:51693269-51693291:+	2	0.909880	N	mature,MIMAT0000443
hsa-mir-125a	hg38:chr19:51693269-51693292:+	1	0.454940	N	mature,MIMAT0000443
hsa-mir-125a	hg38:chr19:51693306-51693327:+	2	0.909880	N	mature,MIMAT0004602
hsa-mir-125a	hg38:chr19:51693306-51693328:+	2	0.909880	N	mature,MIMAT0004602
hsa-mir-125a	hg38:chr19:51693307-51693326:+	1	0.454940	N	mature,MIMAT0004602
hsa-mir-125a	hg38:chr19:51693307-51693327:+	1	0.454940	N	mature,MIMAT0004602
hsa-mir-125a	hg38:chr19:51693307-51693328:+	2	0.909880	N	mature,MIMAT0004602
hsa-mir-125b-1	hg38:chr11:122099773-122099791:-	1	0.454940	N	mature,MIMAT0004592
hsa-mir-125b-1	hg38:chr11:122099808-122099831:-	1	0.454940	N	mature,MIMAT0000423
hsa-mir-125b-1	hg38:chr11:122099809-122099826:-	1	0.454940	N	mature,MIMAT0000423
hsa-mir-125b-1	hg38:chr11:122099809-122099830:-	1	0.454940	N	mature,MIMAT0000423
hsa-mir-125b-1	hg38:chr11:122099809-122099831:-	349	158.774064	N	mature,MIMAT0000423
hsa-mir-125b-1	hg38:chr11:122099810-122099830:-	1	0.454940	N	mature,MIMAT0000423
hsa-mir-125b-1	hg38:chr11:122099810-122099831:-	100	45.494001	N	mature,MIMAT0000423
hsa-mir-125b-1	hg38:chr11:122099811-122099830:-	1	0.454940	N	mature,MIMAT0000423
hsa-mir-125b-1	hg38:chr11:122099811-122099831:-	13	5.914220	N	mature,MIMAT0000423
hsa-mir-125b-1	hg38:chr11:122099812-122099831:-	7	3.184580	N	mature,MIMAT0000423
hsa-mir-125b-2	hg38:chr21:16590253-16590272:+	6	2.729640	N	mature,MIMAT0000423
hsa-mir-125b-2	hg38:chr21:16590253-16590273:+	12	5.459280	N	mature,MIMAT0000423
hsa-mir-125b-2	hg38:chr21:16590253-16590274:+	113	51.408221	N	mature,MIMAT0000423
hsa-mir-125b-2	hg38:chr21:16590253-16590275:+	338	153.769724	N	mature,MIMAT0000423
hsa-mir-125b-2	hg38:chr21:16590253-16590276:+	4	1.819760	N	mature,MIMAT0000423
hsa-mir-125b-2	hg38:chr21:16590254-16590274:+	1	0.454940	N	mature,MIMAT0000423
hsa-mir-125b-2	hg38:chr21:16590254-16590275:+	1	0.454940	N	mature,MIMAT0000423
hsa-mir-125b-2	hg38:chr21:16590256-16590275:+	1	0.454940	N	mature,MIMAT0000423
hsa-mir-125b-2	hg38:chr21:16590256-16590278:+	2	0.909880	N	mature,MIMAT0000423
hsa-mir-125b-2	hg38:chr21:16590258-16590275:+	1	0.454940	N	mature,MIMAT0000423
hsa-mir-125b-2	hg38:chr21:16590289-16590310:+	2	0.909880	N	mature,MIMAT0004603
hsa-mir-125b-2	hg38:chr21:16590289-16590312:+	2	0.909880	N	mature,MIMAT0004603
hsa-mir-125b-2	hg38:chr21:16590292-16590312:+	4	1.819760	N	mature,MIMAT0004603
hsa-mir-125b-2	hg38:chr21:16590292-16590313:+	4	1.819760	N	mature,MIMAT0004603
hsa-mir-125b-2	hg38:chr21:16590292-16590314:+	8	3.639520	N	mature,MIMAT0004603
hsa-mir-125b-2	hg38:chr21:16590292-16590315:+	1	0.454940	N	mature,MIMAT0004603
hsa-mir-126	hg38:chr9:136670615-136670637:+	1	0.454940	N	mature,MIMAT0000444
hsa-mir-126	hg38:chr9:136670616-136670635:+	15	6.824100	N	mature,MIMAT0000444
hsa-mir-126	hg38:chr9:136670616-136670636:+	36	16.377840	N	mature,MIMAT0000444
hsa-mir-126	hg38:chr9:136670616-136670637:+	312	141.941284	N	mature,MIMAT0000444
hsa-mir-126	hg38:chr9:136670616-136670638:+	2	0.909880	N	mature,MIMAT0000444
hsa-mir-126	hg38:chr9:136670616-136670639:+	1	0.454940	N	mature,MIMAT0000444
hsa-mir-126	hg38:chr9:136670617-136670637:+	1	0.454940	N	mature,MIMAT0000444
hsa-mir-126	hg38:chr9:136670617-136670639:+	3	1.364820	N	mature,MIMAT0000444
hsa-mir-126	hg38:chr9:136670652-136670670:+	1	0.454940	N	mature,MIMAT0000445
hsa-mir-126	hg38:chr9:136670652-136670671:+	1	0.454940	N	mature,MIMAT0000445
hsa-mir-126	hg38:chr9:136670652-136670673:+	4	1.819760	N	mature,MIMAT0000445
hsa-mir-126	hg38:chr9:136670652-136670674:+	40	18.197600	N	mature,MIMAT0000445
hsa-mir-126	hg38:chr9:136670652-136670675:+	37	16.832780	N	mature,MIMAT0000445
hsa-mir-126	hg38:chr9:136670653-136670670:+	4	1.819760	N	mature,MIMAT0000445
hsa-mir-126	hg38:chr9:136670653-136670673:+	49	22.292061	N	mature,MIMAT0000445
hsa-mir-126	hg38:chr9:136670653-136670674:+	81	36.850141	N	mature,MIMAT0000445
hsa-mir-126	hg38:chr9:136670653-136670675:+	5206	2368.417700	N	mature,MIMAT0000445
hsa-mir-126	hg38:chr9:136670653-136670676:+	1	0.454940	N	mature,MIMAT0000445
hsa-mir-126	hg38:chr9:136670654-136670670:+	3	1.364820	N	mature,MIMAT0000445
hsa-mir-126	hg38:chr9:136670654-136670673:+	6	2.729640	N	mature,MIMAT0000445
hsa-mir-126	hg38:chr9:136670654-136670674:+	14	6.369160	N	mature,MIMAT0000445
hsa-mir-126	hg38:chr9:136670654-136670675:+	493	224.285426	N	mature,MIMAT0000445
hsa-mir-126	hg38:chr9:136670655-136670675:+	1	0.454940	N	mature,MIMAT0000445
hsa-mir-1262	hg38:chr1:68183578-68183600:-	1	0.454940	N	mature,MIMAT0005914
hsa-mir-1266	hg38:chr15:52277131-52277153:-	1	0.454940	N	mature,MIMAT0026742
hsa-mir-1266	hg38:chr15:52277166-52277189:-	38	17.287720	N	mature,MIMAT0005920
hsa-mir-1266	hg38:chr15:52277167-52277189:-	15	6.824100	N	mature,MIMAT0005920
hsa-mir-1266	hg38:chr15:52277168-52277189:-	11	5.004340	N	mature,MIMAT0005920
hsa-mir-1266	hg38:chr15:52277169-52277189:-	2	0.909880	N	mature,MIMAT0005920
hsa-mir-127	hg38:chr14:100882999-100883022:+	2	0.909880	N	mature,MIMAT0004604
hsa-mir-127	hg38:chr14:100883001-100883021:+	3	1.364820	N	mature,MIMAT0004604
hsa-mir-127	hg38:chr14:100883001-100883022:+	303	137.846824	N	mature,MIMAT0004604
hsa-mir-127	hg38:chr14:100883001-100883023:+	136	61.871842	N	mature,MIMAT0004604
hsa-mir-127	hg38:chr14:100883001-100883024:+	30	13.648200	N	mature,MIMAT0004604
hsa-mir-127	hg38:chr14:100883002-100883022:+	2	0.909880	N	mature,MIMAT0004604
hsa-mir-127	hg38:chr14:100883003-100883025:+	1	0.454940	N	mature,MIMAT0004604
hsa-mir-127	hg38:chr14:100883034-100883056:+	1	0.454940	N	mature,MIMAT0000446
hsa-mir-127	hg38:chr14:100883035-100883050:+	1	0.454940	N	mature,MIMAT0000446
hsa-mir-127	hg38:chr14:100883035-100883054:+	4	1.819760	N	mature,MIMAT0000446
hsa-mir-127	hg38:chr14:100883035-100883055:+	91	41.399541	N	mature,MIMAT0000446
hsa-mir-127	hg38:chr14:100883035-100883056:+	231	105.091143	N	mature,MIMAT0000446
hsa-mir-127	hg38:chr14:100883035-100883057:+	436	198.353845	N	mature,MIMAT0000446
hsa-mir-127	hg38:chr14:100883035-100883058:+	10	4.549400	N	mature,MIMAT0000446
hsa-mir-127	hg38:chr14:100883036-100883056:+	1	0.454940	N	mature,MIMAT0000446
hsa-mir-127	hg38:chr14:100883036-100883057:+	3	1.364820	N	mature,MIMAT0000446
hsa-mir-127	hg38:chr14:100883036-100883058:+	1	0.454940	N	mature,MIMAT0000446
hsa-mir-1270	hg38:chr19:20399320-20399343:-	4	1.819760	N	mature,MIMAT0005924
hsa-mir-1271	hg38:chr5:176367960-176367980:+	1	0.454940	N	mature,MIMAT0005796
hsa-mir-1271	hg38:chr5:176367960-176367981:+	4	1.819760	N	mature,MIMAT0005796
hsa-mir-1271	hg38:chr5:176367960-176367982:+	2	0.909880	N	mature,MIMAT0005796
hsa-mir-1277	hg38:chrX:118386440-118386462:+	1	0.454940	N	mature,MIMAT0005933
hsa-mir-128-1	hg38:chr2:135665391-135665411:+	1	0.454940	N	precursor
hsa-mir-128-1	hg38:chr2:135665392-135665411:+	1	0.454940	N	precursor
hsa-mir-128-1	hg38:chr2:135665411-135665431:+	2	0.909880	N	mature,MIMAT0026477
hsa-mir-128-1	hg38:chr2:135665411-135665432:+	6	2.729640	N	mature,MIMAT0026477
hsa-mir-128-1	hg38:chr2:135665411-135665433:+	2	0.909880	N	mature,MIMAT0026477
hsa-mir-128-1	hg38:chr2:135665411-135665434:+	5	2.274700	N	mature,MIMAT0026477
hsa-mir-128-1	hg38:chr2:135665412-135665432:+	1	0.454940	N	mature,MIMAT0026477
hsa-mir-128-1	hg38:chr2:135665446-135665465:+	9	4.094460	N	mature,MIMAT0000424
hsa-mir-128-1	hg38:chr2:135665446-135665466:+	19	8.643860	N	mature,MIMAT0000424
hsa-mir-128-1	hg38:chr2:135665446-135665467:+	42	19.107480	N	mature,MIMAT0000424
hsa-mir-128-1	hg38:chr2:135665446-135665468:+	29	13.193260	N	mature,MIMAT0000424
hsa-mir-128-1	hg38:chr2:135665446-135665469:+	1	0.454940	N	mature,MIMAT0000424
hsa-mir-128-2	hg38:chr3:35744526-35744546:+	1	0.454940	N	mature,MIMAT0000424
hsa-mir-128-2	hg38:chr3:35744527-35744545:+	1	0.454940	N	mature,MIMAT0000424
hsa-mir-128-2	hg38:chr3:35744527-35744546:+	9	4.094460	N	mature,MIMAT0000424
hsa-mir-128-2	hg38:chr3:35744527-35744547:+	20	9.098800	N	mature,MIMAT0000424
hsa-mir-128-2	hg38:chr3:35744527-35744548:+	47	21.382181	N	mature,MIMAT0000424
hsa-mir-1287	hg38:chr10:98395232-98395254:-	10	4.549400	N	mature,MIMAT0026738
hsa-mir-1287	hg38:chr10:98395233-98395254:-	3	1.364820	N	mature,MIMAT0026738
hsa-mir-1287	hg38:chr10:98395235-98395254:-	1	0.454940	N	mature,MIMAT0026738
hsa-mir-1287	hg38:chr10:98395270-98395293:-	2	0.909880	N	mature,MIMAT0005878
hsa-mir-1287	hg38:chr10:98395271-98395293:-	2	0.909880	N	mature,MIMAT0005878
hsa-mir-1287	hg38:chr10:98395272-98395293:-	19	8.643860	N	mature,MIMAT0005878
hsa-mir-1287	hg38:chr10:98395273-98395293:-	19	8.643860	N	mature,MIMAT0005878
hsa-mir-1287	hg38:chr10:98395274-98395293:-	1	0.454940	N	mature,MIMAT0005878
hsa-mir-1288	hg38:chr17:16282058-16282079:+	2	0.909880	N	mature,MIMAT0005942
hsa-mir-129-1	hg38:chr7:128207876-128207897:+	2	0.909880	N	mature,MIMAT0000242
hsa-mir-1291	hg38:chr12:48654489-48654519:-	2	0.909880	N	mature,MIMAT0005881
hsa-mir-1295a	hg38:chr1:171101738-171101759:-	1	0.454940	N	mature,MIMAT0005885
hsa-mir-1296	hg38:chr10:63373009-63373034:-	1	0.454940	N	mature,MIMAT0005794
hsa-mir-1296	hg38:chr10:63373012-63373034:-	11	5.004340	N	mature,MIMAT0005794
hsa-mir-1301	hg38:chr2:25328651-25328675:-	3	1.364820	N	mature,MIMAT0005797
hsa-mir-1301	hg38:chr2:25328652-25328674:-	1	0.454940	N	mature,MIMAT0005797
hsa-mir-1301	hg38:chr2:25328652-25328675:-	3	1.364820	N	mature,MIMAT0005797
hsa-mir-1301	hg38:chr2:25328653-25328674:-	2	0.909880	N	mature,MIMAT0005797
hsa-mir-1301	hg38:chr2:25328653-25328675:-	9	4.094460	N	mature,MIMAT0005797
hsa-mir-1301	hg38:chr2:25328655-25328675:-	3	1.364820	N	mature,MIMAT0005797
hsa-mir-1304	hg38:chr11:93733693-93733713:-	1	0.454940	N	mature,MIMAT0022720
hsa-mir-1306	hg38:chr22:20086072-20086093:+	3	1.364820	N	mature,MIMAT0022726
hsa-mir-1306	hg38:chr22:20086072-20086094:+	5	2.274700	N	mature,MIMAT0022726
hsa-mir-1307	hg38:chr10:103394298-103394322:-	1	0.454940	N	mature,MIMAT0005951
hsa-mir-1307	hg38:chr10:103394299-103394315:-	1	0.454940	N	mature,MIMAT0005951
